,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,New Zealand,Pakistan,New Zealand,22 runs,Christchurch,"Feb 11, 1973",ODI # 5
1,England,New Zealand,England,7 wickets,Swansea,"Jul 18, 1973",ODI # 6
2,England,New Zealand,no result,,Manchester,"Jul 20, 1973",ODI # 7
3,England,West Indies,England,1 wicket,Leeds,"Sep 5, 1973",ODI # 8
4,England,West Indies,West Indies,8 wickets,The Oval,"Sep 7, 1973",ODI # 9
