Scorecard,Team 1,Team 2,Winner,Margin,Ground,Match Date
ODI # 35,New Zealand,India,New Zealand,9 wickets,Christchurch,"Feb 21, 1976"
ODI # 36,New Zealand,India,New Zealand,80 runs,Auckland,"Feb 22, 1976"
ODI # 37,England,West Indies,West Indies,6 wickets,Scarborough,"Aug 26, 1976"
ODI # 38,England,West Indies,West Indies,36 runs,Lord's,"Aug 28-29, 1976"
ODI # 39,England,West Indies,West Indies,50 runs,Birmingham,"Aug 30-31, 1976"
ODI # 40,Pakistan,New Zealand,New Zealand,1 run,Sialkot,"Oct 16, 1976"
